date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:28:55	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.505.delayed	(from https://celigcr.com/product-category/servicios-legales/bodas/)
08:28:55	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.506.delayed	(from https://celigcr.com/product-category/servicios-legales/bodas/)
08:28:55	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.507.delayed	(from https://celigcr.com/product-category/servicios-legales/bodas/)
08:28:55	228257/228257	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:28:54%20GMT	https://celigcr.com/product/matrimonios-extranjeros/	D:/Programacion/celig/celigcr.com/product/matrimonios-extranjeros/index.html	(from https://celigcr.com/product-category/servicios-legales/page/3/)
08:28:55	23488/23488	---MC-	200	added ('OK')	application/rss+xml	etag:%22afb5d8d56fecece53a58fd9015f4856e%22	https://celigcr.com/product-category/servicios-legales/bodas/feed/	D:/Programacion/celig/celigcr.com/product-category/servicios-legales/bodas/feed/index.html	(from https://celigcr.com/product-category/servicios-legales/bodas/)
08:28:55	249098/249098	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:28:54%20GMT	https://celigcr.com/product/matrimonios-nacionales/	D:/Programacion/celig/celigcr.com/product/matrimonios-nacionales/index.html	(from https://celigcr.com/product-category/servicios-legales/page/3/)
08:28:56	7234/7234	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:28:56%20GMT	https://celigcr.com/wp-json/wp/v2/product_cat/187	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/product_cat/187.json	(from https://celigcr.com/product-category/productos/)
08:28:56	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50a.delayed	(from https://celigcr.com/product-category/productos/)
08:28:56	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50b.delayed	(from https://celigcr.com/product-category/productos/)
08:28:56	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50c.delayed	(from https://celigcr.com/product-category/productos/)
08:28:57	256582/256582	---M--	200	added ('OK')	image/png	etag:%223ea46-60a9ee9bf41c0%22	https://celigcr.com/wp-content/themes/invetex/images/sp-logo.png	D:/Programacion/celig/celigcr.com/wp-content/themes/invetex/images/sp-logo.png	(from https://celigcr.com/product-category/productos/)
08:28:58	217526/217526	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:28:56%20GMT	https://celigcr.com/product-category/productos/page/2/	D:/Programacion/celig/celigcr.com/product-category/productos/page/2/index.html	(from https://celigcr.com/product-category/productos/)
08:28:58	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:28:57%20GMT	https://celigcr.com/product-category/productos/?add-to-cart=55582	D:/Programacion/celig/celigcr.com/product-category/productos/index1489.html	(from https://celigcr.com/product-category/productos/)
08:28:58	9979/9979	---MC-	200	added ('OK')	application/rss+xml	etag:%22afb5d8d56fecece53a58fd9015f4856e%22	https://celigcr.com/product-category/productos/feed/	D:/Programacion/celig/celigcr.com/product-category/productos/feed/index.html	(from https://celigcr.com/product-category/productos/)
08:28:58	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50d.delayed	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:28:58	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50e.delayed	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:28:58	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:28:59%20GMT	https://celigcr.com/product-category/productos/?add-to-cart=55293	D:/Programacion/celig/celigcr.com/product-category/productos/indexeb14.html	(from https://celigcr.com/product-category/productos/)
08:28:58	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:28:59%20GMT	https://celigcr.com/product-category/productos/?add-to-cart=55299	D:/Programacion/celig/celigcr.com/product-category/productos/indexb2c8.html	(from https://celigcr.com/product-category/productos/)
08:28:58	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.50f.delayed	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:00	237273/237273	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:28:59%20GMT	https://celigcr.com/product/llavero-grande-de-corazones/	D:/Programacion/celig/celigcr.com/product/llavero-grande-de-corazones/index.html	(from https://celigcr.com/product-category/productos/)
08:29:01	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:28:59%20GMT	https://celigcr.com/product-category/productos/?add-to-cart=55287	D:/Programacion/celig/celigcr.com/product-category/productos/indexd9b0.html	(from https://celigcr.com/product-category/productos/)
08:29:01	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:28:59%20GMT	https://celigcr.com/product-category/productos/?add-to-cart=55283	D:/Programacion/celig/celigcr.com/product-category/productos/index5c43.html	(from https://celigcr.com/product-category/productos/)
08:29:01	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:00%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=55287	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/indexd9b0.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:01	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:02%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=55283	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/index5c43.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:03	10098/10098	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:02%20GMT	https://celigcr.com/wp-json/wp/v2/product/55788	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/product/55788.json	(from https://celigcr.com/product/taza/)
08:29:03	233629/233629	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2014:29:02%20GMT	https://celigcr.com/product/botella-love-who-you-want/	D:/Programacion/celig/celigcr.com/product/botella-love-who-you-want/index.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:03	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:02%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=55274	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/index346e.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:03	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:03%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=55221	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/index81d3.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:03	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:04%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=55034	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/index4718.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:04	2377/2377	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:04%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Ftaza%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed6c26.json	(from https://celigcr.com/product/taza/)
08:29:04	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:05%20GMT	https://celigcr.com/product-tag/iva-incl/page/2/?add-to-cart=16342	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/2/index8de4.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Mar%202025%2014:29:05%20GMT	https://celigcr.com/product-tag/iva-incl/page/1/	D:/Programacion/celig/celigcr.com/product-tag/iva-incl/page/1/index.html	(from https://celigcr.com/product-tag/iva-incl/page/2/)
08:29:04	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.513.delayed	(from https://celigcr.com/product/taza/)
08:29:04	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.514.delayed	(from https://celigcr.com/product/taza/)
08:29:04	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.515.delayed	(from https://celigcr.com/product/taza/)
08:29:04	2579/2579	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:29:05%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Ftaza%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedf080	(from https://celigcr.com/product/taza/)
08:29:05	67089/67089	---M--	200	added ('OK')	image/jpeg	etag:%2210611-60a9e9e1bda80%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig4-1-600x708.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig4-1-600x708.jpg	(from https://celigcr.com/product/taza/)
08:29:05	371774/371774	---M--	200	added ('OK')	image/jpeg	etag:%225ac3e-60a9e9b6d3540%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig4-1.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig4-1.jpg	(from https://celigcr.com/product/taza/)
08:29:05	271920/271920	---M--	200	added ('OK')	image/jpeg	etag:%2242630-60a9e9cf9efc0%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig3.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig3.jpg	(from https://celigcr.com/product/taza/)
08:29:05	45137/45137	---M--	200	added ('OK')	image/jpeg	etag:%22b051-60a9e9d27b680%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig3-600x418.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig3-600x418.jpg	(from https://celigcr.com/product/taza/)
08:29:05	264999/264999	---M--	200	added ('OK')	image/jpeg	etag:%2240b27-60a9e9bb98080%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig2-1.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig2-1.jpg	(from https://celigcr.com/product/taza/)
08:29:06	43941/43941	---M--	200	added ('OK')	image/jpeg	etag:%22aba5-60a9e9d093200%22	https://celigcr.com/wp-content/uploads/2023/04/taza_celig2-1-600x400.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/taza_celig2-1-600x400.jpg	(from https://celigcr.com/product/taza/)
08:29:06	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:07%20GMT	https://celigcr.com/product/taza/?add-to-cart=55221	D:/Programacion/celig/celigcr.com/product/taza/index81d3.html	(from https://celigcr.com/product/taza/)
08:29:07	11195/11195	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:07%20GMT	https://celigcr.com/wp-json/wp/v2/product/55582	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/product/55582.json	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:07	2580/2580	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:08%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Fbotella-blanca-de-abeja%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embed9f20.json	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.51f.delayed	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.520.delayed	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.521.delayed	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	2782/2782	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:29:09%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Fbotella-blanca-de-abeja%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embede7db	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	175164/175164	---M--	200	added ('OK')	image/jpeg	etag:%222ac3c-60a9e9eb47100%22	https://celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG3-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG3-1-scaled.jpg	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:08	29375/29375	---M--	200	added ('OK')	image/jpeg	etag:%2272bf-60a9e9c339280%22	https://celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG3-1-600x750.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG3-1-600x750.jpg	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:09	212111/212111	---M--	200	added ('OK')	image/jpeg	etag:%2233c8f-60a9e9ea52ec0%22	https://celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG2-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG2-1-scaled.jpg	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:09	36298/36298	---M--	200	added ('OK')	image/jpeg	etag:%228dca-60a9e9c7fddc0%22	https://celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG2-1-600x750.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/04/botellalbeeproudIG2-1-600x750.jpg	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:10%20GMT	https://celigcr.com/product/botella-blanca-de-abeja/?add-to-cart=55283	D:/Programacion/celig/celigcr.com/product/botella-blanca-de-abeja/index5c43.html	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:10%20GMT	https://celigcr.com/product/botella-blanca-de-abeja/?add-to-cart=6316	D:/Programacion/celig/celigcr.com/product/botella-blanca-de-abeja/indexd40c.html	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:10%20GMT	https://celigcr.com/product/botella-blanca-de-abeja/?add-to-cart=55274	D:/Programacion/celig/celigcr.com/product/botella-blanca-de-abeja/index346e.html	(from https://celigcr.com/product/botella-blanca-de-abeja/)
08:29:10	10811/10811	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:10%20GMT	https://celigcr.com/wp-json/wp/v2/product/55299	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/product/55299.json	(from https://celigcr.com/product/collar-de-perro/)
08:29:10	2519/2519	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:11%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Fcollar-de-perro%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedf1b7.json	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.529.delayed	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.52a.delayed	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.52b.delayed	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	2721/2721	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:29:12%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Fcollar-de-perro%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embeda6f0	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	15725/15725	---M--	200	added ('OK')	image/jpeg	etag:%223d6d-60a9e9dee13c0%22	https://celigcr.com/wp-content/uploads/2023/03/collar-1-600x400.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar-1-600x400.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:11	144358/144358	---M--	200	added ('OK')	image/jpeg	etag:%22233e6-60a9e9c7fddc0%22	https://celigcr.com/wp-content/uploads/2023/03/collar-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar-1-scaled.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:12	158344/158344	---M--	200	added ('OK')	image/jpeg	etag:%2226a88-60a9e9c150e00%22	https://celigcr.com/wp-content/uploads/2023/03/collar2-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar2-1-scaled.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:12	16408/16408	---M--	200	added ('OK')	image/jpeg	etag:%224018-60a9e9d27b680%22	https://celigcr.com/wp-content/uploads/2023/03/collar2-1-600x400.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar2-1-600x400.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:12	173480/173480	---M--	200	added ('OK')	image/jpeg	etag:%222a5a8-60a9e9ea52ec0%22	https://celigcr.com/wp-content/uploads/2023/03/collar3-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar3-1-scaled.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:12	18885/18885	---M--	200	added ('OK')	image/jpeg	etag:%2249c5-60a9e9c05cbc0%22	https://celigcr.com/wp-content/uploads/2023/03/collar3-1-600x400.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/collar3-1-600x400.jpg	(from https://celigcr.com/product/collar-de-perro/)
08:29:13	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:14%20GMT	https://celigcr.com/product/collar-de-perro/?add-to-cart=6308	D:/Programacion/celig/celigcr.com/product/collar-de-perro/indexfcf7.html	(from https://celigcr.com/product/collar-de-perro/)
08:29:13	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:14%20GMT	https://celigcr.com/product/collar-de-perro/?add-to-cart=55274	D:/Programacion/celig/celigcr.com/product/collar-de-perro/index346e.html	(from https://celigcr.com/product/collar-de-perro/)
08:29:13	10724/10724	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:14%20GMT	https://celigcr.com/wp-json/wp/v2/product/55293	D:/Programacion/celig/celigcr.com/wp-json/wp/v2/product/55293.json	(from https://celigcr.com/product/lampara/)
08:29:14	2521/2521	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Mar%202025%2014:29:14%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Flampara%2F	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embede2de.json	(from https://celigcr.com/product/lampara/)
08:29:14	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.535.delayed	(from https://celigcr.com/product/lampara/)
08:29:14	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.536.delayed	(from https://celigcr.com/product/lampara/)
08:29:14	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.537.delayed	(from https://celigcr.com/product/lampara/)
08:29:14	2723/2723	---MC-	200	added ('OK')	text/xml	date:Tue,%2025%20Mar%202025%2014:29:15%20GMT	https://celigcr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fceligcr.com%2Fproduct%2Flampara%2F&format=xml	D:/Programacion/celig/celigcr.com/wp-json/oembed/1.0/embedd0d8	(from https://celigcr.com/product/lampara/)
08:29:14	180263/180263	---M--	200	added ('OK')	image/jpeg	etag:%222c027-60a9e9e1bda80%22	https://celigcr.com/wp-content/uploads/2023/03/quemador-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador-1-scaled.jpg	(from https://celigcr.com/product/lampara/)
08:29:15	36861/36861	---M--	200	added ('OK')	image/jpeg	etag:%228ffd-60a9e9e1bda80%22	https://celigcr.com/wp-content/uploads/2023/03/quemador-1-600x900.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador-1-600x900.jpg	(from https://celigcr.com/product/lampara/)
08:29:15	190493/190493	---M--	200	added ('OK')	image/jpeg	etag:%222e81d-60a9e9c42d4c0%22	https://celigcr.com/wp-content/uploads/2023/03/quemador2-2-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador2-2-scaled.jpg	(from https://celigcr.com/product/lampara/)
08:29:15	38256/38256	---M--	200	added ('OK')	image/jpeg	etag:%229570-60a9e9b7c7780%22	https://celigcr.com/wp-content/uploads/2023/03/quemador2-2-600x889.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador2-2-600x889.jpg	(from https://celigcr.com/product/lampara/)
08:29:15	172145/172145	---M--	200	added ('OK')	image/jpeg	etag:%222a071-60a9e9ea52ec0%22	https://celigcr.com/wp-content/uploads/2023/03/quemador3-1-scaled.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador3-1-scaled.jpg	(from https://celigcr.com/product/lampara/)
08:29:16	38210/38210	---M--	200	added ('OK')	image/jpeg	etag:%229542-60a9e9d64bf80%22	https://celigcr.com/wp-content/uploads/2023/03/quemador3-1-600x929.jpg	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/quemador3-1-600x929.jpg	(from https://celigcr.com/product/lampara/)
08:29:16	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.53e.delayed	(from https://celigcr.com/product-tag/iva-incl/page/3/)
08:29:16	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.53f.delayed	(from https://celigcr.com/product-tag/iva-incl/page/3/)
08:29:16	0/-1	---M--	301	error ('')			http://celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.png	D:/Programacion/celig/celigcr.com/wp-content/uploads/2023/03/cropped-cropped-cropped-CELIGlogofinal-1-2-1.540.delayed	(from https://celigcr.com/product-tag/iva-incl/page/3/)
08:30:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:17%20GMT	https://celigcr.com/product/lampara/?add-to-cart=16342	D:/Programacion/celig/celigcr.com/product/lampara/index8de4.html	(from https://celigcr.com/product/lampara/)
08:30:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2025%20Mar%202025%2014:29:17%20GMT	https://celigcr.com/product/lampara/?add-to-cart=55287	D:/Programacion/celig/celigcr.com/product/lampara/indexd9b0.html	(from https://celigcr.com/product/lampara/)
